Header,C7_x,C7_y,C7_z,RSCAP_x,RSCAP_y,RSCAP_z,ISTRN_x,ISTRN_y,ISTRN_z,LPSIS_x,LPSIS_y,LPSIS_z,RPSIS_x,RPSIS_y,RPSIS_z,RSTHI_x,RSTHI_y,RSTHI_z,RPTHI_x,RPTHI_y,RPTHI_z,RATHI_x,RATHI_y,RATHI_z,RLKNEE_x,RLKNEE_y,RLKNEE_z,RMKNEE_x,RMKNEE_y,RMKNEE_z,RSTIB_x,RSTIB_y,RSTIB_z,RATIB_x,RATIB_y,RATIB_z,RPTIB_x,RPTIB_y,RPTIB_z,RLANK_x,RLANK_y,RLANK_z,RMANK_x,RMANK_y,RMANK_z,RHEEL_x,RHEEL_y,RHEEL_z,RLTOE_x,RLTOE_y,RLTOE_z,RMSTOE_x,RMSTOE_y,RMSTOE_z,RMTOE_x,RMTOE_y,RMTOE_z,LSTHI_x,LSTHI_y,LSTHI_z,LPTHI_x,LPTHI_y,LPTHI_z,LATHI_x,LATHI_y,LATHI_z,LLKNEE_x,LLKNEE_y,LLKNEE_z,LPSHANK_x,LPSHANK_y,LPSHANK_z,LPANK_x,LPANK_y,LPANK_z,LLSANK_x,LLSANK_y,LLSANK_z,LLPANK_x,LLPANK_y,LLPANK_z,LHEEL_x,LHEEL_y,LHEEL_z,LMTOE_x,LMTOE_y,LMTOE_z,LMSTOE_x,LMSTOE_y,LMSTOE_z,LLTOE_x,LLTOE_y,LLTOE_z,LASHANK_x,LASHANK_y,LASHANK_z,LASIS_x,LASIS_y,LASIS_z,LMKNEE_x,LMKNEE_y,LMKNEE_z,RASIS_x,RASIS_y,RASIS_z,SSTRN_x,SSTRN_y,SSTRN_z
846,0.62137520345052,0.95680008951823,1.68416158040365,0.726439982096353,0.826453389485677,1.45030586751302,0.625287841796875,1.14780879720052,1.3120409749349,0.549986328124999,0.804709106445312,1.09049682617188,0.652644897460937,0.784876057942708,1.09727018229167,0.809674072265624,1.00543237304688,0.828085591634114,0.794188028971353,0.974422037760418,0.777754435221353,0.790818135579426,1.02933732096354,0.777713724772135,0.760365214029947,1.03362243652344,0.566731892903646,0.617335388183593,1.03255875651042,0.56518359375,0.777521626790364,1.00874013264974,0.368009134928385,0.767261413574219,0.983576599121096,0.315644053141276,0.765423909505208,1.04227856445313,0.318602752685546,0.76338759358724,1.02655883789063,0.104312675476074,0.650130818684896,1.06143619791667,0.107757420857747,0.689532185872396,0.942792683919274,0.043359091440837,0.803115844726562,1.15100655110677,0.042867137908936,0.738623067220052,1.19808923339844,0.0830588480631512,0.676265014648437,1.19957779947917,0.036025188446045,0.396432017008463,0.997219624837237,0.856933837890624,0.398777913411458,1.04659761555989,0.820658894856769,0.404553029378255,0.994447408040361,0.798286621093749,0.382324025472005,1.0898575032552,0.557262837727862,0.508450500488282,1.03054248046875,0.512268880208328,0.46147095743815,0.792435058593746,0.370783640543614,0.501504394531249,0.799337951660153,0.279155812581375,0.50779219563802,0.756062520345049,0.280549784342442,0.486444366455076,0.637316487630205,0.334811218261712,0.487200510660806,0.760320780436196,0.13351829528808,0.420945068359374,0.806342936197914,0.157309560139968,0.358783915201821,0.7397231648763,0.153132329305007,0.49760380045573,1.07679329427083,0.484390940348304,0.454391632080077,1.05682763671875,1.08003824869792,0.485019826253256,1.10675089518229,0.544854777018227,0.802533142089843,1.02947159830729,1.08684004720052,0.613833618164063,1.13919034830729,1.51440112304687
847,0.6235888671875,0.952695495605469,1.68726403808594,0.734185607910156,0.824268615722656,1.45421044921875,0.625691955566406,1.14701086425781,1.31585559082031,0.554447387695313,0.808666076660156,1.09010021972656,0.655252807617188,0.785775512695313,1.09668310546875,0.817820739746094,1.00011444091797,0.8297783203125,0.802460266113281,0.968679565429687,0.779649658203125,0.798136047363281,1.02289349365234,0.779301574707031,0.766143676757812,1.01436785888672,0.566361328125,0.623730163574219,1.019876953125,0.565690185546875,0.780116760253906,0.985451110839844,0.368341552734375,0.7686865234375,0.959325073242188,0.31668359375,0.768174926757813,1.01803356933594,0.318574005126953,0.76370361328125,0.998156311035156,0.105050888061523,0.650131774902344,1.03293469238281,0.107725540161133,0.689520263671875,0.913690612792969,0.0444452896118164,0.803775024414062,1.12165246582031,0.0424402313232422,0.739131103515625,1.16952709960937,0.0817112274169922,0.676956115722656,1.17040417480469,0.0352406005859375,0.399481292724609,1.01924432373047,0.871513305664062,0.399668670654297,1.06942797851563,0.838837890625,0.405775573730469,1.01962524414063,0.812468383789062,0.381100463867187,1.12991955566406,0.5787890625,0.509275909423828,1.07175610351562,0.539542297363281,0.47098046875,0.823956481933594,0.412445068359375,0.511862915039062,0.8259521484375,0.321195922851563,0.519085205078125,0.783860534667969,0.32475634765625,0.500357330322266,0.661267456054688,0.377480865478516,0.497546508789062,0.788585998535156,0.178170944213867,0.43098876953125,0.832843688964844,0.203051696777344,0.370115356445313,0.764416198730469,0.198110748291016,0.483350219726563,1.14937548828125,0.566520385742188,0.463365570068359,1.06277685546875,1.09119543457031,0.483308898925781,1.14908166503906,0.566630859375,0.805366882324219,1.03021411132812,1.086240234375,0.613123474121094,1.13509765625,1.51820532226563
848,0.624417114257813,0.948089192708334,1.69133162434896,0.736270772298177,0.820121602376302,1.45874047851562,0.630035603841146,1.14168347167969,1.3244716389974,0.556357320149739,0.810460286458333,1.09267472330729,0.656805969238281,0.785552042643229,1.09799719238281,0.82160546875,0.989000325520834,0.830047810872396,0.80377089436849,0.956527832031251,0.781266459147135,0.801212219238281,1.0110624593099,0.778572245279948,0.766990519205729,0.998608337402344,0.567000712076823,0.624670389811198,1.00410459391276,0.567589396158854,0.780092753092448,0.964772440592449,0.37004541015625,0.768630981445313,0.937245646158855,0.319172373453776,0.768266621907552,0.996013834635418,0.319460947672526,0.762990641276042,0.970728169759116,0.105942255655924,0.64924257405599,1.00415934244792,0.107626281738281,0.689082153320313,0.88434969075521,0.0461271680196125,0.803539815266927,1.09232824707031,0.0421840248107912,0.738565246582031,1.14093050130208,0.0807904281616212,0.676902709960937,1.14101973470052,0.034545960744222,0.40189761352539,1.03433939615885,0.886377034505208,0.402517171223958,1.08680187988281,0.855489278157551,0.408878743489583,1.03706075032552,0.82843271891276,0.383638712565104,1.15684159342448,0.598338867187499,0.51274043782552,1.09900598144531,0.559794962565103,0.478184549967448,0.851225870768228,0.431369944254557,0.519496643066406,0.85439005533854,0.340236938476563,0.527544921875,0.81212697347005,0.343830841064453,0.509249379475911,0.681488260904947,0.382602620442709,0.50405278523763,0.831135009765622,0.199277404785156,0.440706349690755,0.869844299316404,0.228533462524413,0.377108459472656,0.804918172200518,0.218025848388672,0.48628379313151,1.17634899902344,0.587166463216145,0.475702290852864,1.06715588378906,1.10449670410156,0.485771575927734,1.17695621744792,0.587322611490885,0.807145935058593,1.02983386230469,1.08754158528646,0.615016520182291,1.13126497395833,1.52383870442708
849,0.625169148763021,0.943881429036459,1.69497896321615,0.739323079427083,0.816589599609375,1.46268631998698,0.636564717610676,1.13756844075521,1.33092830403646,0.558324361165364,0.810216634114583,1.09700455729167,0.659451293945311,0.783647725423178,1.10084090169271,0.820895446777344,0.975329650878908,0.831319376627604,0.801392435709636,0.942468688964845,0.783416890462239,0.802224080403647,0.997040527343751,0.779644938151042,0.766280232747396,0.984008321126304,0.567767293294271,0.624294413248698,0.990711690266928,0.569166809082031,0.779152160644531,0.945039794921877,0.372182474772135,0.767601196289063,0.9161742960612,0.321921244303385,0.7672548828125,0.974817321777346,0.320748331705729,0.762080444335938,0.943475667317711,0.10773781077067,0.647944519042969,0.97612184651693,0.107721514383952,0.68846376546224,0.855370239257816,0.0479730250040688,0.803217875162761,1.06307332356771,0.0422946357727049,0.738275858561198,1.11265743001302,0.0799676462809246,0.677090128580729,1.11210713704427,0.0338648312886557,0.405044565836588,1.04365592447917,0.89861417643229,0.406737569173176,1.09535705566406,0.868237365722655,0.41306596883138,1.04629638671875,0.840549438476561,0.392258819580077,1.16899564615885,0.611933573404947,0.520028767903645,1.11257344563802,0.568631795247395,0.481160461425781,0.877738362630205,0.419933634440108,0.523138061523437,0.8877275797526,0.329590128580732,0.529717224121094,0.845289326985673,0.328637440999353,0.508663096110027,0.709119527180986,0.348979451497402,0.506711537679037,0.883728617350254,0.189357737223311,0.44284652709961,0.923115661621087,0.227454294840497,0.378803151448568,0.858861185709629,0.206377863566084,0.508383483886717,1.16025358072917,0.541337259928384,0.480679789225259,1.06874186197917,1.11240100097656,0.49460685221354,1.18854121907552,0.602617085774738,0.810017089843749,1.02777266438802,1.09037251790364,0.617983133951822,1.12740181477865,1.52807918294271
850,0.626528747558594,0.940101013183594,1.69718151855469,0.743713623046875,0.815801696777344,1.46538598632812,0.640609619140625,1.13617724609375,1.33342590332031,0.558758117675781,0.808849975585938,1.10212524414063,0.661150085449219,0.781239807128906,1.10423217773438,0.819411376953125,0.966952880859375,0.831478332519531,0.799826538085938,0.933398803710938,0.784220886230469,0.800893981933594,0.987878967285156,0.778773803710938,0.765781555175781,0.969227416992188,0.568039367675781,0.623970581054688,0.98019091796875,0.568813781738281,0.777244079589844,0.925364929199219,0.373543853759766,0.765869384765625,0.894922302246094,0.324464508056641,0.765666870117187,0.9534111328125,0.32162548828125,0.760647155761719,0.916046630859375,0.109192962646484,0.646300842285156,0.948274353027344,0.107691848754883,0.687654052734375,0.826403564453125,0.049927864074707,0.802854248046875,1.03378186035156,0.0423217506408691,0.737653625488281,1.08401586914062,0.0790269241333008,0.6771669921875,1.08300061035156,0.0334253540039062,0.407597564697266,1.04514050292969,0.902454956054688,0.412295318603516,1.09482897949219,0.870046813964844,0.416839294433594,1.04631982421875,0.844293395996094,0.403230377197266,1.16443786621094,0.61235400390625,0.528746887207031,1.11168444824219,0.557147644042969,0.478697631835937,0.908972473144531,0.370260955810547,0.520732788085937,0.93273583984375,0.28320654296875,0.525133972167969,0.891338623046875,0.273860473632813,0.498639831542969,0.754909912109375,0.269765106201172,0.503723266601563,0.955724487304688,0.143932495117188,0.441117218017578,0.989145874023437,0.189440353393555,0.374371612548828,0.932555114746094,0.158185150146484,0.519728576660156,1.16279016113281,0.539012268066406,0.483606994628906,1.06737646484375,1.118966796875,0.506335235595703,1.18049475097656,0.60443994140625,0.811941772460937,1.02520788574219,1.0937509765625,0.621196350097656,1.12420324707031,1.53054956054688
851,0.629131917317708,0.937131022135417,1.69668391927083,0.747619588216146,0.8143232421875,1.46569494628906,0.64200048828125,1.1359883219401,1.3325078125,0.559102681477864,0.806757507324219,1.10358748372396,0.661040364583333,0.779031941731771,1.1059873453776,0.819952921549479,0.962635620117188,0.830424825032552,0.80096923828125,0.928333618164063,0.783401407877604,0.800998311360677,0.983007873535157,0.777166687011718,0.764637858072917,0.956703694661459,0.566318400065104,0.623924662272135,0.967309997558594,0.56783046468099,0.776880065917969,0.907161844889324,0.374160797119141,0.7658291015625,0.874911478678386,0.326253774007161,0.764776814778646,0.933319254557293,0.321156117757162,0.760197835286458,0.888660909016929,0.109981076558431,0.645521219889323,0.919684326171877,0.107574793497721,0.687343668619792,0.797572062174481,0.0513174184163411,0.802553588867187,1.00470121256511,0.0420521583557126,0.737264892578125,1.05539127604167,0.0781591618855795,0.677693135579427,1.05369930013021,0.0330742136637371,0.41169384765625,1.03553686523438,0.895020853678386,0.416954783121745,1.08451826985677,0.861503194173178,0.421481638590494,1.03489611816406,0.836879455566407,0.410807240804036,1.14561787923177,0.600860677083334,0.533402384440104,1.10426904296875,0.533247884114585,0.473830688476563,0.953155863444007,0.302981038411462,0.514672180175782,0.995868265787756,0.223085199991865,0.518191121419271,0.955680399576819,0.205502497355147,0.487052825927735,0.826588317871089,0.171644765218105,0.495773732503256,1.04954915364583,0.0916647745768255,0.435213877360027,1.07456823730468,0.144500590006513,0.366455881754558,1.02732661946614,0.103199729919436,0.526349344889323,1.15745076497396,0.526364135742188,0.484229064941406,1.06538586425781,1.11764363606771,0.514178629557291,1.15990974934896,0.593525533040365,0.812096557617187,1.02297281901042,1.09542175292969,0.621936726888021,1.12117407226563,1.53062825520833
852,0.629924886067708,0.935156514485677,1.69399385579427,0.748342000325521,0.81306386311849,1.46321496582031,0.641870524088542,1.13287967936198,1.32967203776042,0.561446818033854,0.802541097005209,1.10251375325521,0.664018554687499,0.776300415039063,1.10638444010417,0.820851013183594,0.959138936360677,0.82896767171224,0.803699910481771,0.922752807617188,0.783135843912761,0.801421020507812,0.977750976562501,0.775707722981771,0.765068623860677,0.94285369873047,0.564796854654948,0.624535319010417,0.951613179524742,0.565809977213542,0.777809651692708,0.887681966145835,0.373862538655599,0.766912699381511,0.853997070312502,0.326745829264323,0.76513905843099,0.912188415527346,0.320190694173177,0.760673502604167,0.860535624186201,0.11045176188151,0.645904113769531,0.891277669270836,0.107030601501465,0.68761777750651,0.76846539306641,0.0519387346903482,0.803091166178385,0.975302001953128,0.0420764516194662,0.737467834472656,1.02623917643229,0.0776520334879557,0.677864786783854,1.02431323242188,0.0325046857198081,0.414995045979818,1.01882104492188,0.883009765625002,0.420640869140625,1.06814668782552,0.847594156901043,0.42567685953776,1.01584460449219,0.824923889160158,0.417273284912108,1.11643119303386,0.583969930013023,0.536771993001302,1.09249662272136,0.504158152262373,0.468205342610678,1.00974694824218,0.244119455973313,0.508343119303386,1.07225162760416,0.177125422159835,0.510880096435548,1.0382735595703,0.149149073282882,0.475624420166017,0.922020975748686,0.0862846069336018,0.4886301167806,1.15739489746093,0.0622738380432147,0.428768880208334,1.16962483723957,0.121190299987794,0.358313517252605,1.1357237141927,0.0721239115397151,0.531702331542968,1.14573596191406,0.512350809733074,0.483330108642578,1.0602509765625,1.10980737304688,0.520496459960937,1.13051627604167,0.576758036295575,0.811460917154948,1.02216489664714,1.09373315429688,0.621470662434896,1.11990832519531,1.52803865559896
853,0.627992370605469,0.934663452148437,1.69023120117187,0.746096801757812,0.812628112792969,1.45954309082031,0.639147399902344,1.13285400390625,1.32426123046875,0.565010803222656,0.797285705566406,1.10038586425781,0.668158142089844,0.773511901855469,1.10579028320313,0.821471313476563,0.952928100585937,0.827005004882812,0.8048203125,0.9155205078125,0.781262329101562,0.801754943847656,0.969486877441406,0.773726257324219,0.765727783203125,0.925196105957031,0.562505249023437,0.624916015625,0.932349914550781,0.564252624511719,0.778383178710938,0.865843200683594,0.373117767333984,0.767793395996094,0.830844116210937,0.326928497314453,0.765582214355469,0.888785400390625,0.319219818115234,0.761019409179687,0.831708740234375,0.110428558349609,0.645697875976562,0.861291198730469,0.107052230834961,0.687883544921875,0.738735961914063,0.0520254211425781,0.803402770996094,0.945736022949219,0.0419811553955078,0.7378232421875,0.996736389160156,0.0772950668334961,0.678203857421875,0.994743835449219,0.0323716049194336,0.417512969970703,1.0013623046875,0.871347412109375,0.422705535888672,1.04883203125,0.8347890625,0.428343139648438,0.996631896972656,0.813523254394531,0.421816467285156,1.09096997070313,0.570024230957031,0.539175415039063,1.08587951660156,0.483372222900391,0.463793273925781,1.07176647949219,0.212945739746094,0.504121673583984,1.14860620117187,0.162193023681641,0.505897491455078,1.12168334960937,0.127963684082031,0.466489685058594,1.02485205078125,0.0398648147583008,0.484447296142578,1.25866259765625,0.0732685928344727,0.4258193359375,1.25840502929687,0.132865097045898,0.353481994628906,1.23885473632813,0.078999870300293,0.53629345703125,1.13488842773437,0.504199096679688,0.481337097167969,1.05121166992187,1.0978681640625,0.525276123046875,1.10338134765625,0.563095275878906,0.81070556640625,1.0211767578125,1.08988647460938,0.6203955078125,1.12025439453125,1.52456970214844
854,0.623911682128907,0.935474995930989,1.68718017578125,0.742182250976563,0.812822224934896,1.45709338378906,0.634047953287761,1.13411494954427,1.31889733886719,0.567437438964844,0.792966227213542,1.09778800455729,0.671259216308594,0.770153788248698,1.10527290852865,0.821467936197917,0.943751505533855,0.82496885172526,0.805324890136719,0.904832051595053,0.780256917317709,0.801519185384115,0.958372680664063,0.771393920898438,0.765549723307292,0.906013000488282,0.561031697591146,0.62516064453125,0.912606852213543,0.562658426920573,0.778960306803385,0.842330098470053,0.373823435465495,0.768103576660156,0.806623311360678,0.327779988606771,0.765887552897136,0.864305440266928,0.318959665934245,0.761205810546875,0.80272039794922,0.111050717671712,0.645798868815104,0.832278483072918,0.107235488891602,0.688038513183594,0.708971638997397,0.0526047770182294,0.803753356933594,0.915917419433595,0.0422623736063641,0.737933532714844,0.967168619791668,0.076999267578125,0.678165893554687,0.965118794759116,0.0323606160481771,0.418445566813151,0.990896565755209,0.864906229654948,0.424632904052734,1.03787626139323,0.827158772786458,0.429213114420573,0.98521425374349,0.80662821451823,0.424601521809896,1.07936267089844,0.563054341634115,0.540148417154948,1.08719661458333,0.4743156636556,0.460647542317708,1.12713940429687,0.207798294067383,0.502854227701823,1.2104629313151,0.172824249267577,0.503339996337891,1.19101013183593,0.133567225138346,0.459687601725261,1.11351359049479,0.0310386644999186,0.484115631103515,1.33741418457031,0.103215306599933,0.427713623046875,1.32704182942708,0.165319259643553,0.353874694824219,1.31937752278645,0.110520248413084,0.539453287760417,1.13025545247396,0.505261545817058,0.479764892578125,1.04469449869792,1.09031079101563,0.52826328531901,1.08938110351563,0.555734029134115,0.815497192382812,1.01684584554036,1.0899482828776,0.615289713541667,1.12079309082031,1.52049536132813
855,0.617733866373699,0.937647684733073,1.6845351155599,0.737555257161459,0.812460103352865,1.45559875488281,0.627546976725261,1.13308321126302,1.31492110188802,0.56629726155599,0.789349650065104,1.09468827311198,0.670059285481771,0.76716288248698,1.10445104980469,0.82046620686849,0.93406951904297,0.823711039225261,0.804273295084636,0.894055908203126,0.780230631510417,0.800127665201823,0.947389058430991,0.76976523844401,0.764666544596354,0.8881283976237,0.560622151692708,0.623516418457032,0.894402974446617,0.562359639485677,0.778368367513021,0.820180033365888,0.374699239095052,0.767782002766927,0.783332763671878,0.329670939127604,0.765038167317708,0.840730895996096,0.319103922526042,0.761040974934896,0.774253763834639,0.112484903971354,0.645677124023438,0.803741841634118,0.107914619445801,0.687895284016927,0.67955836995443,0.0542036984761559,0.803520711263021,0.886434570312503,0.0419642944335937,0.73877176920573,0.937705993652347,0.0776564712524424,0.678677978515625,0.935356363932295,0.0324725443522135,0.418822133382161,0.988443359374999,0.861929911295573,0.425612823486328,1.03678629557292,0.825982177734375,0.428008412679037,0.985065470377603,0.803043680826823,0.424024108886719,1.09302372233073,0.563625203450521,0.538826517740886,1.10335176595052,0.474107401529949,0.456926442464193,1.16788920084635,0.212742970784505,0.501719319661459,1.25237251790364,0.183233042399088,0.501088582356771,1.23575598144531,0.143262324015299,0.452716257731121,1.16954333496093,0.0348718159993487,0.487609720865885,1.38435314941406,0.12367187754313,0.432032155354817,1.37159615071614,0.187559936523436,0.357122049967448,1.37161885579427,0.133777913411456,0.540077107747396,1.14460795084635,0.508689381917317,0.476390706380209,1.03978995768229,1.08529317220052,0.528022033691406,1.09983406575521,0.555235799153646,0.815987833658854,1.01288214111328,1.08970560709635,0.608694274902344,1.12185103352865,1.51675577799479
856,0.610063842773438,0.940028686523438,1.68111157226562,0.73153466796875,0.812542785644531,1.45394445800781,0.620747497558594,1.13185913085938,1.31086376953125,0.5610693359375,0.78766162109375,1.08899829101563,0.664516723632812,0.766153137207031,1.10025500488281,0.817151489257812,0.926465515136719,0.822464721679688,0.801609619140625,0.885486267089844,0.779716003417969,0.796875854492187,0.938524597167969,0.768563903808594,0.762871643066406,0.872468688964844,0.559496276855469,0.622282043457031,0.879489562988281,0.560404724121094,0.777085754394531,0.799332824707031,0.375661437988281,0.766919616699219,0.761228637695312,0.331497436523437,0.764184814453125,0.818396850585937,0.319352966308594,0.760719787597656,0.746109680175781,0.11422834777832,0.645380737304687,0.775470397949219,0.108850486755371,0.687381286621094,0.650664428710938,0.0559118957519531,0.803711303710937,0.856748413085938,0.0424831886291504,0.739544616699219,0.9083359375,0.0784937896728516,0.678816101074219,0.905783630371094,0.032416633605957,0.417970123291016,0.997305969238281,0.859788696289063,0.425888946533203,1.04577026367188,0.825324645996094,0.426103973388672,0.995297058105469,0.800397888183594,0.422490447998047,1.11175988769531,0.564627319335937,0.535668823242187,1.120140625,0.473282104492187,0.452026641845703,1.19436560058594,0.214887023925781,0.499789642333984,1.27708605957031,0.186801467895508,0.497655639648438,1.26174389648438,0.145889511108398,0.444862487792969,1.1999111328125,0.0371021461486816,0.490862518310547,1.41118786621094,0.132656402587891,0.434618194580078,1.39865905761719,0.19481884765625,0.358929656982422,1.40277685546875,0.142719909667969,0.539585021972656,1.16075366210938,0.508796325683594,0.471321838378906,1.03946667480469,1.0802177734375,0.526437133789063,1.11494604492188,0.55464990234375,0.812135803222656,1.01089959716797,1.08608874511719,0.600822998046875,1.12292956542969,1.511447265625
857,0.601731872558594,0.941680745442708,1.67611861165365,0.723297912597657,0.813749776204427,1.44978930664063,0.613683858235678,1.1312685953776,1.30567346191406,0.552283833821615,0.792342671712239,1.08185567220052,0.654751993815105,0.768179524739583,1.09328177897135,0.812589131673177,0.920085713704427,0.819931681315104,0.797228352864584,0.878116739908855,0.77784023030599,0.791470255533854,0.930836100260417,0.76567421468099,0.758504638671875,0.858901123046876,0.557851786295573,0.617814473470052,0.866931254069011,0.558125203450521,0.773808715820313,0.779344482421876,0.376399698893229,0.76321327718099,0.739947631835939,0.333779622395833,0.761671956380208,0.796710835774741,0.319643147786458,0.759019856770833,0.7180991007487,0.11707681274414,0.644185119628906,0.748455830891929,0.109391220092773,0.686422485351563,0.621742248535158,0.058225512186686,0.802908548990886,0.827332763671877,0.0420851682027184,0.739518656412761,0.879504801432293,0.0779120915730797,0.679007690429687,0.876483052571616,0.0322966537475586,0.415180277506511,1.00708473714193,0.854263834635417,0.42367529296875,1.05607165527344,0.820670145670574,0.422980967203776,1.00548712158203,0.79515576171875,0.420298634847005,1.12338061523437,0.559691365559896,0.532629659016927,1.12886901855469,0.467251332600912,0.448453959147136,1.20763199869792,0.210398325602214,0.49875254313151,1.28895780436198,0.182890879313151,0.495487487792969,1.27405818684896,0.14170448811849,0.439392974853516,1.214962890625,0.032535257339478,0.492538818359375,1.42391324869792,0.129759668986003,0.436944976806641,1.41243892415365,0.192493703206381,0.360621653238932,1.41899637858073,0.14109614054362,0.538236877441406,1.16881766764323,0.502986246744792,0.470562967936198,1.04422403971354,1.07456746419271,0.523960021972656,1.12308483886719,0.548887756347657,0.804061665852865,1.0119531656901,1.07969470214844,0.59271366373698,1.12397237141927,1.50586022949219
858,0.59174471028646,0.942893107096354,1.66955358886719,0.712101867675783,0.815172180175781,1.44454895019531,0.607461039225261,1.13321341959635,1.30145027669271,0.54071199544271,0.798669718424478,1.07420336914063,0.64258719889323,0.773326944986979,1.0866826171875,0.807864827473959,0.914875183105469,0.817818868001303,0.791672688802084,0.872333170572917,0.776710469563802,0.78693251546224,0.924756754557292,0.763337626139323,0.754480041503906,0.847123860677085,0.556357543945313,0.61437939453125,0.859584533691407,0.555034200032553,0.77154520670573,0.760063639322919,0.378557444254557,0.760001627604167,0.719655924479169,0.33720469156901,0.761004089355469,0.77580662027995,0.320996836344401,0.757790344238281,0.690487101236982,0.120938535054524,0.643524088541667,0.721942036946618,0.110910901387532,0.686026611328125,0.592965718587243,0.0612813237508131,0.802964965820312,0.797750101725264,0.0425976244608556,0.739814331054688,0.850453552246097,0.0771289443969729,0.679265197753906,0.847216349283858,0.0322402979532878,0.41084369913737,1.01518341064453,0.844138732910158,0.420356719970703,1.06300703938802,0.810150939941408,0.41849457804362,1.01220867919922,0.785263448079428,0.417540649414063,1.12699426269531,0.548562459309897,0.530190551757813,1.12925174967448,0.456480356852214,0.447387847900391,1.20868631998698,0.198696172078452,0.499992665608723,1.28818363444011,0.170849568684898,0.496097290039063,1.2731767578125,0.129631357828778,0.438462320963542,1.21119986979167,0.0269721597035727,0.49622031656901,1.4223662109375,0.114491477966311,0.440931599934895,1.41439624023438,0.178285995483401,0.364491007486979,1.42089750162761,0.127045522054039,0.536858378092448,1.16953238932292,0.491071645100914,0.463856424967448,1.0540654703776,1.06618770345052,0.521526387532552,1.12445861816406,0.537725626627606,0.793587402343751,1.01612780761719,1.07367472330729,0.585369140625,1.12660221354167,1.50060306803385
859,0.579058288574219,0.944052551269531,1.66203723144531,0.696990417480469,0.818225463867188,1.4388154296875,0.601782165527344,1.13971997070312,1.29728845214844,0.528301940917969,0.807118591308594,1.06874365234375,0.629416259765625,0.781238464355469,1.08107006835938,0.802171325683594,0.914044982910156,0.815537414550781,0.786067687988281,0.870630004882813,0.775244873046875,0.782289672851562,0.922810668945312,0.760900085449219,0.751408386230469,0.839093200683594,0.555325012207031,0.612820251464844,0.856221435546875,0.550546875,0.76978173828125,0.74466650390625,0.381310882568359,0.757770874023437,0.70278857421875,0.341393951416016,0.760055786132813,0.758166198730469,0.322497222900391,0.757339477539063,0.664018676757812,0.126195411682129,0.643632141113281,0.695796936035156,0.114126686096191,0.686127685546875,0.564915161132812,0.0675076599121094,0.802997375488281,0.768514404296875,0.0425607719421387,0.738926086425781,0.822593200683594,0.075034065246582,0.679759765625,0.818076843261719,0.0324632034301758,0.403919311523438,1.02103533935547,0.837638854980469,0.415486511230469,1.06787060546875,0.802102783203125,0.412037841796875,1.01688745117188,0.77891943359375,0.413299987792969,1.12406408691406,0.539898254394531,0.525642272949219,1.12076684570313,0.447555206298828,0.444614013671875,1.19498156738281,0.188364227294922,0.498519989013672,1.27294116210937,0.156887512207031,0.494761749267578,1.25642236328125,0.117111381530762,0.436377288818359,1.18731689453125,0.028299488067627,0.497794677734375,1.40471740722656,0.0910411224365234,0.442482391357422,1.40331567382812,0.155673263549805,0.367051055908203,1.40649450683594,0.103004272460938,0.533365844726562,1.16162866210937,0.481283996582031,0.458600799560547,1.062814453125,1.05750158691406,0.517123596191406,1.11840893554687,0.528962951660156,0.782107055664062,1.02306652832031,1.06864135742187,0.577793029785156,1.13021362304687,1.49592993164062
860,0.564360839843751,0.947188395182291,1.6578193766276,0.680187398274741,0.821510803222656,1.43423616536458,0.594394449869792,1.14948315429687,1.29545060221354,0.516077982584636,0.813733174641927,1.06793505859375,0.618612080891928,0.788227457682291,1.07762349446615,0.795614461263021,0.91706601969401,0.813319213867188,0.780272318522136,0.873196512858073,0.773183614095052,0.776346211751302,0.925220906575521,0.758353088378906,0.746524149576823,0.837472595214844,0.554173156738281,0.608451049804688,0.857278238932291,0.547471781412761,0.765826314290365,0.73407792154948,0.385591583251953,0.753698303222657,0.690457275390626,0.347466125488281,0.757346618652344,0.744653666178386,0.326104848225911,0.755298767089844,0.640446512858074,0.134615676879882,0.642367024739583,0.672661783854168,0.119616378784179,0.68496044921875,0.538947265625001,0.079413543701171,0.80209413655599,0.739868062337241,0.0435557924906412,0.738781880696615,0.796204427083335,0.0742157516479493,0.679520589192709,0.789689900716147,0.0323613039652507,0.391978617350261,1.02105181884766,0.834864827473959,0.401770751953126,1.06754858398438,0.798147054036459,0.400486836751303,1.0160591023763,0.776397501627604,0.403933512369792,1.11773978678385,0.535357788085938,0.51808876546224,1.11497875976563,0.444588083902995,0.440626057942709,1.18208447265625,0.182570164998373,0.493640401204427,1.26050284830729,0.150631266276042,0.491171356201172,1.24313053385417,0.111104899088542,0.436408833821615,1.16210278320313,0.0334571634928382,0.491035603841146,1.38777119954427,0.0701736958821626,0.43409750366211,1.39298714192708,0.132767262776694,0.359928670247396,1.38754809570313,0.0788524653116878,0.524393086751302,1.15657930501302,0.477996256510417,0.448639902750652,1.07388130696615,1.0573456624349,0.507949076334636,1.11393916829427,0.526082865397136,0.772993408203126,1.02908268229167,1.06577396647135,0.568964294433594,1.13474039713542,1.49495340983073
