Header,Healthy_vx,Healthy_vy,Healthy_vz,Healthy_px,Healthy_py,Healthy_pz,Healthy_moment_x,Healthy_moment_y,Healthy_moment_z,Prosthesis_vx,Prosthesis_vy,Prosthesis_vz,Prosthesis_px,Prosthesis_py,Prosthesis_pz,Prosthesis_moment_x,Prosthesis_moment_y,Prosthesis_moment_z
434,-96.8678792317868,-63.4511311848939,1130.87972005208,0.687768337297947,0.83774054589073,0,946.492499999998,488.098145833353,117.065429687507,0,0,0,0,0,0,0,0,0
435,-72.021484375,-49.3113199869792,993.296305338542,0.691085025181677,0.825378184183045,0,819.661479166667,423.482270833333,88.5213255208333,0,0,0,0,0,0,0,0,0
436,-61.95068359375,-41.2750244140625,849.91455078125,0.693494156919684,0.81860364101388,0,693.359375,361.9995,75.68359375,0,0,0,0,0,0,0,0,0
437,-58.7717692057425,-29.4748942057294,801.696777343757,0.69389558952799,0.801543458629259,0,641.560895833347,342.122395833347,69.3969687500078,0,0,0,0,0,0,0,0,0
438,-49.8199462890625,-26.3722737630208,815.836588541667,0.693212258137088,0.781604078827234,0,635.416666666667,345.621739583333,62.8255208333333,0,0,0,0,0,0,0,0,0
439,-58.5174560546875,-14.5721435546875,925.29296875,0.691764043927878,0.748210544094422,0,692.504875,392.578125,59.87548828125,0,0,0,0,0,0,0,0,0
440,-68.1813557942624,8.82466634113174,1081.59383138019,0.690968719932221,0.710947131968295,0,768.676770833325,462.361656249994,52.1647135416664,0,0,0,0,0,0,0,0,0
441,-80.5155436197917,27.3895263671875,1147.91870117188,0.691470534589788,0.680224167064884,0,778.442395833333,491.231291666667,44.8201497395833,0,0,0,0,0,0,0,0,0
442,-85.14404296875,38.4521484375,1077.57568359375,0.693392243392589,0.659725693214385,0,706.420875,459.411625,41.44287109375,0,0,0,0,0,0,0,0,0
443,-85.1694742838447,45.2423095703003,989.786783854163,0.694789170699869,0.641274695768457,0,637.735999999987,419.718437499996,37.6180013020822,0,0,0,0,0,0,0,0,0
444,-72.5046793619792,46.0561116536458,957.997639973958,0.696351155281361,0.618451701186538,0,590.779625,404.378260416667,29.8868815104167,0,0,0,0,0,0,0,0,0
445,-74.76806640625,61.7218017578125,949.40185546875,0.698460846986574,0.594123455971367,0,565.55175,399.5971875,22.15576171875,0,0,0,0,0,0,0,0,0
446,-72.0977783203158,71.283976236968,940.500895182286,0.696525946670532,0.570347150672246,0,538.981124999998,397.176114583332,11.6373697916743,0,0,0,0,0,0,0,0,0
447,-85.9832763671875,86.8988037109375,935.312906901042,0.694565294959492,0.543588913125161,0,513.142916666667,397.420260416667,16.0319016927083,29.4240315755208,-18.0562337239583,230.916341145833,0.430172115628117,0.942125252705867,0,222.452802083333,-98.1852213541667,-27.3844401041667
448,-77.1331787109375,100.936889648438,872.344970703125,0.695781732960697,0.518362174334396,0,456.66503125,370.849625,0.793457641601563,18.157958984375,-22.9644775390625,258.331298828125,0.425869720254601,0.928899858408249,0,235.595703125,-109.375,-25.57373046875
449,-71.8688964843734,93.1803385416734,752.563476562508,0.696495610447972,0.494379244308044,0,371.663395833337,319.274895833331,-0.366210378013019,45.3440348307237,-54.6264648437524,336.049397786436,0.424763890704632,0.911394602326332,0,309.89584374998,-142.089848958329,-67.4641953124976
450,-66.7826334635417,94.5536295572917,629.323323567708,0.695002035306156,0.470515058837884,0,297.078458333333,267.94434375,-4.74039664713542,55.3131103515625,-47.5819905598958,473.531087239583,0.422755456489465,0.904696599146403,0,428.751625,-200.398765625,-77.616375
451,-46.9970703125,98.114013671875,507.659912109375,0.696547323472153,0.445995047910897,0,229.370125,215.20996875,-16.1743154296875,68.511962890625,-71.563720703125,583.038330078125,0.418600272243123,0.885547309935079,0,517.21190625,-246.337890625,-97.3510703125
452,-33.9762369791645,83.5418701172005,317.738850911493,0.701001098548408,0.433753855748366,0,140.421541666689,134.480796875007,-8.60595735677734,76.9805908203133,-67.6981608072952,711.31388346352,0.415520339703379,0.867654999510373,0,616.495791666654,-295.349124999996,-101.806643229174
453,-30.3904215494792,36.468505859375,136.41357421875,0.710579515696091,0.47582662007687,0,68.3186848958333,56.7626953125,16.78466796875,82.855224609375,-66.9352213541667,815.327962239583,0.414586537479285,0.848186742501201,0,689.290375,-336.710625,-103.02734375
454,-33.4930419921875,15.0299072265625,42.41943359375,0.712158841709026,0.646212219197967,0,31.494140625,19.6533203125,34.1796875,96.0540771484375,-74.8443603515625,938.41552734375,0.412315221003151,0.83129121226786,0,778.6865,-385.3149375,-118.7744140625
455,-39.0116373698009,11.0626220703174,12.6647949218734,0.711937825250238,1.26129876745706,0,15.2994791666593,6.55110677083355,36.905924479173,104.522705078122,-49.7690836588707,1018.2698567708,0.410495229145749,0.804739784122774,0,826.009124999962,-416.056322916657,-112.569174479168
456,-34.5865885416667,10.0962320963542,12.7665201822917,1.12010000610352,0,0,17.4967447916667,5.859375,38.51318359375,117.925008138021,-35.2223714192708,1040.59855143229,0.408484596641794,0.777371206156573,0,811.767604166667,-423.7874375,-116.007489583333
457,-30.670166015625,5.5694580078125,7.476806640625,0.739179067929254,1.40026802515822,0,9.3994140625,3.173828125,32.53173828125,128.402709960938,-24.1851806640625,982.36083984375,0.407166645646193,0.750446960628364,0,736.57225,-400.20753125,-116.0278359375
458,-29.4494628906266,9.28243001302219,9.96907552083713,0.754713270982759,1.35123420425281,0,13.6311848958407,4.9845377604171,32.5113932291671,116.144816080732,-2.77201334636094,946.350097656253,0.407217947124264,0.722305241010614,0,687.011708333314,-384.44009375,-94.1162083333353
459,-22.27783203125,8.13802083333333,12.1561686197917,0.760568055694213,1.33218217991688,0,14.1194661458333,2.685546875,26.3468424479167,111.236572265625,15.9454345703125,940.85693359375,0.407674202182927,0.693459054143189,0,655.639645833333,-382.91421875,-81.97021875
460,-27.2369384765625,9.765625,8.697509765625,1.12010000610352,0,0,10.6201171875,2.62451171875,28.80859375,109.86328125,30.21240234375,976.25732421875,0.408217808279078,0.665258709739797,0,646.8505625,-399.35303125,-70.983890625
461,-27.7964274088528,4.09444173177056,5.69661458333225,1.12010000610352,0,0,10.416666666671,2.2176106770842,33.8541666666645,99.3855794270798,53.1514485677089,981.852213541677,0.40979151147669,0.635263093133711,0,620.727520833346,-403.218604166668,-49.9674479166632
462,-24.6683756510417,7.68025716145833,7.68025716145833,1.12010000610352,0,0,11.1897786458333,2.70589192708333,27.5675455729167,91.6035970052083,73.9034016927083,952.504475911458,0.411146266864211,0.608297157446675,0,577.6774375,-391.03190625,-34.1593424479167
463,0,0,0,1.12010000610352,0,0,0,0,0,93.3837890625,97.808837890625,924.6826171875,0.412876278048553,0.579180545166435,0,540.6494375,-382.99559375,-27.64892578125
464,0,0,0,1.12010000610352,0,0,0,0,0,90.6626383463601,99.1058349609399,903.116861979161,0.414198859650275,0.554475132547238,0,499.308270833343,-373.738604166673,-19.3074544270959
465,0,0,0,1.12010000610352,0,0,0,0,0,93.4600830078125,112.60986328125,917.205810546875,0.415413750295652,0.531955656033284,0,485.188791666667,-381.530770833333,-13.1022145182292
466,-38.5284423828125,7.476806640625,149.993896484375,0.662328374260795,0.955858878291547,0,139.16015625,66.89453125,42.17529296875,89.41650390625,122.146606445313,910.186767578125,0.417442538785216,0.514678967682919,0,468.26171875,-379.76075,-5.0659189453125
467,-83.0078125000016,-92.2139485677072,671.6918945312,0.656590442863726,0.943530766875112,0,633.341479166623,310.262041666648,138.732906250003,79.5745849609472,74.1577148437508,673.21777343752,0.421834509331819,0.524548484315945,0,356.526687500015,-281.453458333347,-18.4733072916762
468,-99.5127360026042,-149.5361328125,1068.21695963542,0.663341906525598,0.952654984051273,0,1019.16502083333,486.10434375,170.145671875,77.1331787109375,13.4023030598958,368.448893229167,0.431475472452716,0.540489829224351,0,199.584958333333,-157.71484375,-54.7688802083333
469,-135.269165039063,-114.288330078125,1026.76391601563,0.675040857956923,0.939962410701413,0,958.8623125,455.56640625,190.55175,53.40576171875,39.7491455078125,290.069580078125,0.423094829857597,0.542096086547795,0,156.3720625,-123.1689453125,-27.16064453125
470,-136.7441813151,-55.9234619140788,759.429931640638,0.686437828885765,0.929442162214203,0,705.932625000023,327.901197916669,162.353510416669,48.7263997395814,71.1568196614516,236.053466796891,0.410621406220323,0.539688774843024,0,120.279947916672,-98.9176458333383,-16.9677734374948
471,-90.5100504557292,-24.9989827473958,655.364990234375,0.686146019561692,0.926118716928365,0,607.177729166667,283.752447916667,106.547033854167,31.4839680989583,31.7128499348958,44.3522135416667,0.423261424031423,0.54765505441893,0,21.97265625,-19.9788411458333,-18.9412434895833
472,-96.2066650390625,-37.0025634765625,913.39111328125,0.679207489041159,0.903247545223856,0,824.3408125,403.01515625,111.2670859375,0,0,0,0,0,0,0,0,0
473,-122.909545898438,-54.6518961588683,1123.96240234372,0.675225957828783,0.875179253663764,0,987.711604166642,500.366218749994,141.153963541674,34.0779622395782,-0.864664713544377,1.017252604171,0,0,0,3.0517578125026,-3.15348307291515,-32.796223958327
474,-118.179321289063,-50.6083170572917,1176.80867513021,0.6714917968199,0.849556689517404,0,1005.004875,526.387541666667,135.986322916667,38.8590494791667,1.27156575520833,3.662109375,0,0,0,0.935872395833333,-4.23177083333333,-36.7431640625
475,-102.767944335938,-33.416748046875,1051.6357421875,0.671838269285222,0.838618316173604,0,885.253875,467.3461875,116.0888671875,33.9508056640625,-3.0517578125,3.814697265625,0,0,0,1.3427734375,-4.82177734375,-33.69140625
476,-87.2039794922086,-17.3187255859505,871.124267578127,0.674501608380648,0.835806938142559,0,729.410812499978,386.901875000011,98.714190104189,0,0,0,0,0,0,0,0,0
477,-80.5918375651042,-18.6411539713542,798.848470052083,0.676948905029298,0.830268843582618,0,665.934229166667,353.678375,92.041015625,25.7110595703125,1.50044759114583,-2.288818359375,0,0,0,-2.97037760416667,-1.36311848958333,-24.3733723958333
478,-82.550048828125,-15.106201171875,827.178955078125,0.677960083307236,0.809698113523432,0,673.339875,364.62403125,88.3178671875,26.397705078125,0.30517578125,-0.30517578125,0,0,0,-1.3427734375,-1.5869140625,-24.59716796875
479,-93.0786132812427,4.88281250000813,934.651692708319,0.677007790807872,0.77607967897288,0,729.654958333327,414.021822916654,82.356773437495,31.0516357421834,0.279744466143123,5.13712565104763,0,0,0,5.20422593908165e-12,-3.11279296875,-27.0996093749935
480,-103.1494140625,29.6274820963542,1071.62475585938,0.675452438645919,0.737128768572398,0,791.341145833333,477.86459375,75.7446302083333,35.4512532552083,0.101725260416667,4.06901041666667,0,0,0,2.27864583333333,-2.23795572916667,-29.5003255208333
481,-113.754272460938,43.4112548828125,1111.90795898438,0.675425823056311,0.707714057458716,0,788.57425,495.422375,73.1201171875,34.1796875,-8.544921875,12.20703125,0.573381818950584,0.839799384623272,0,13.3056640625,-7.14111328125,-34.11865234375
482,-110.626220703123,46.7173258463642,995.992024739594,0.676341807392468,0.682874941694489,0,679.931625000009,441.8335,65.9790039062441,29.2714436848939,-8.54492187500732,9.66389973959851,0.59790694161712,0.89880591564986,0,11.1083984375013,-6.61214192709006,-31.616210937498
483,-109.86328125,62.2049967447917,967.152913411458,0.676077451591554,0.654721182693847,0,632.609041666667,430.908208333333,55.0740559895833,29.7800699869792,-13.6566162109375,13.7837727864583,0.554705296459425,0.89023138830887,0,9.72493489583333,-7.03938802083333,-32.958984375
484,-102.005004882813,71.3348388671875,990.6005859375,0.678625428084604,0.628037339532163,0,617.797875,440.79590625,42.236328125,32.1197509765625,-57.2967529296875,63.934326171875,0.435810411650337,0.928474024913298,0,61.6455078125,-27.89306640625,-56.2744140625
485,-106.430053710942,85.8561197916751,960.947672526051,0.68223757845359,0.604149005628278,0,583.211291666684,421.610531250006,36.2141927083296,30.3649902343831,6.40869140624919,228.983561197923,0.416981377726653,0.924414239764002,0,218.261718750003,-93.2413776041671,-22.8881835937637
486,-84.0250651041667,92.7480061848958,805.460611979167,0.6851258106446,0.585888992895035,0,471.801760416667,351.053864583333,18.2698567708333,44.708251953125,-23.0916341145833,269.012451171875,0.415510070810033,0.909475280179785,0,250.732416666667,-110.046390625,-46.8953450520833
487,-78.9642333984375,100.326538085938,680.999755859375,0.687669293968186,0.562929458053367,0,384.39940625,294.55565625,8.7890634765625,64.39208984375,-48.1414794921875,401.611328125,0.406104900780794,0.903841443071136,0,367.9199375,-163.57421875,-81.0546875
488,-61.3657633463569,102.64078776042,531.514485677092,0.687336846046003,0.538233202513463,0,286.214187500001,230.143229166674,-2.95003181966493,75.6835937499862,-69.5292154947871,590.311686197903,0.399907971652226,0.88257760410975,0,520.182302083327,-236.836755208323,-99.1414427083134
489,-29.8309326171875,84.4828287760417,321.553548177083,0.684721442882262,0.525399494095831,0,168.701171875,140.808104166667,-5.08626334635417,88.6027018229167,-73.5982259114583,747.0703125,0.397576496605488,0.870102583736249,0,649.780270833333,-297.526041666667,-104.695638020833
490,-21.3623046875,51.116943359375,166.168212890625,0.692677850266691,0.548683497835081,0,87.7685546875,70.73975,8.48388671875,95.1385498046875,-65.0787353515625,850.372314453125,0.3970815965202,0.854208569644051,0,733.03225,-337.09715625,-114.1357421875
491,-19.2006429036447,16.4794921875065,50.3031412760655,0.710088768467908,0.689405124195438,0,32.5113932291892,19.5719401041756,25.3499348958264,121.002197265621,-42.9280598958306,972.290039062484,0.394205312544679,0.833121058751432,0,810.750333333338,-382.181802083327,-122.090658854164
492,-33.416748046875,6.73929850260417,0.30517578125,1.12010000610352,0,0,-0.203450520833333,1.8310546875,38.4724934895833,127.385457356771,-28.1270345052083,1028.69669596354,0.392360903013473,0.805359450419169,0,826.171895833333,-406.656895833333,-122.965494791667
493,-24.71923828125,3.96728515625,7.01904296875,0.769599986280829,1.37093318390478,0,9.765625,1.77001953125,28.25927734375,119.93408203125,-14.4195556640625,1001.12915039063,0.392039768473277,0.778254191295621,0,779.296875,-392.7001875,-106.8115234375
494,-25.5584716796859,6.15437825520481,12.1053059895904,0.791769747462114,1.40250561505559,0,15.0960286458381,3.4790039062513,35.8886718749994,111.770629882804,12.3341878255206,906.626383463536,0.392544859689798,0.751504323586162,0,685.587583333336,-358.195,-89.1723645833262
495,0,0,0,1.12010000610352,0,0,0,0,0,106.913248697917,27.4403889973958,871.429443359375,0.393011792847436,0.721054866615526,0,624.389645833333,-342.305510416667,-74.6256536458333
496,0,0,0,1.12010000610352,0,0,0,0,0,101.776123046875,37.6129150390625,889.129638671875,0.393349860903937,0.69338233879522,0,613.7695,-349.54834375,-59.14306640625
497,0,0,0,1.12010000610352,0,0,0,0,0,104.955037434894,51.6255696614524,926.411946614577,0.393309225075865,0.666948468204107,0,618.489562499988,-362.691250000001,-54.7281901041678
498,0,0,0,1.12010000610352,0,0,0,0,0,114.949544270833,86.7970784505208,973.20556640625,0.393890982258928,0.637705844590604,0,623.291,-382.79215625,-50.8015950520833
499,0,0,0,1.12010000610352,0,0,0,0,0,106.353759765625,106.124877929688,983.58154296875,0.39530808762109,0.61021063810808,0,597.168,-388.73290625,-30.2734375
500,-14.3941243489564,-2.05993652343181,26.0925292968506,0.763187364214186,1.19149686565875,0,28.2389322916424,9.50113932291125,25.4516601562441,99.8942057291702,100.021362304686,876.261393229184,0.397493499457291,0.591060370222989,0,516.927083333346,-348.225916666675,-27.3640950520855
501,-8.41776529947917,13.9109293619792,455.169677734375,0.688623977981353,0.958604038612575,0,431.152333333333,193.990078125,7.30387369791667,84.4319661458333,88.4501139322917,705.26123046875,0.402430089990765,0.578104586735142,0,407.79621875,-283.915208333333,-20.4874674479167
502,-80.6427001953125,-116.729736328125,948.486328125,0.692930307759497,0.974033634608084,0,927.9785,405.39553125,140.014640625,72.7081298828125,43.182373046875,502.9296875,0.410972228345557,0.598776615666851,0,301.879875,-206.9091875,-39.97802734375
503,-130.132039388025,-117.950439453129,1081.89900716145,0.699784933811696,0.969646078530444,0,1045.9391458333,458.984395833337,196.024572916666,67.9270426432351,53.8635253906274,321.350097656242,0.412387503672318,0.614331434081638,0,193.196619791671,-132.710776041666,-31.5755208333414
504,-138.880411783854,-73.1658935546875,794.626871744792,0.704531016990325,0.952513917265133,0,757.5276875,329.874666666667,185.933432291667,47.1750895182292,57.7036539713542,228.780110677083,0.398085409973242,0.622192976700989,0,138.427734375,-92.3868828125,-11.4949544270833
505,-88.19580078125,-54.8553466796875,782.318115234375,0.701439980267669,0.939809272035781,0,738.28125,328.2470625,122.55859375,33.26416015625,52.490234375,101.318359375,0.399704147956926,0.611727594428072,0,65.91796875,-40.46630859375,-8.6669921875
506,-108.261108398437,-49.7182210286488,944.01041666664,0.697420038147565,0.920526715317779,0,874.186208333287,399.597177083321,134.277338541663,0,0,0,0,0,0,0,0,0
507,-120.188395182292,-54.1432698567708,1139.83154296875,0.697445594060852,0.902139083585387,0,1028.60516666667,480.305989583333,149.291984375,18.0562337239583,-2.95003255208333,2.13623046875,0,0,0,-1.953125,-2.40071614583333,-19.775390625
508,-130.081176757813,-40.8935546875,1117.5537109375,0.69912619599463,0.883500318188752,0,988.4033125,469.97071875,146.97265625,0,0,0,0,0,0,0,0,0
509,-104.344685872395,-29.1188557942706,945.536295572926,0.70017675271289,0.869885186710801,0,824.096687500012,396.565760416667,119.832354166668,0,0,0,0,0,0,0,0,0
510,-85.3474934895833,-16.9626871744792,821.431477864583,0.702161945349475,0.86282438730149,0,711.832666666667,342.590333333333,97.9207317708333,0,0,0,0,0,0,0,0,0
511,-79.9560546875,-6.40869140625,791.168212890625,0.704245271556576,0.852444294567215,0,677.49025,329.5288125,87.0971640625,0,0,0,0,0,0,0,0,0
512,-78.5064697265779,-12.5885009765316,854.746500651054,0.705115907287631,0.832514911571323,0,709.228500000031,357.767739583337,87.0768229166671,0,0,0,0,0,0,0,0,0
513,-103.658040364583,0.91552734375,1001.33260091146,0.705414245179476,0.79870711680175,0,801.554354166667,417.704270833333,96.4762369791667,0,0,0,0,0,0,0,0,0
514,-110.16845703125,23.8037109375,1130.67626953125,0.705267482364036,0.76563442559053,0,869.8730625,468.68896875,86.7309609375,0,0,0,0,0,0,0,0,0
515,-110.244750976565,39.494832356773,1131.5409342448,0.705967326102408,0.740327046138101,0,835.245770833345,470.967625000006,74.137369791671,8.01086425789788,0.279744466148815,2.28881835939939,0,0,0,2.56347656252732,-1.30208333334721,-7.38525390632871
516,-107.803344726563,44.86083984375,1042.63305664063,0.707720418973994,0.7198886597719,0,746.582041666667,432.596854166667,68.0338541666667,16.3777669270833,0.101725260416667,-3.15348307291667,0,0,0,-3.33658854166667,-0.569661458333333,-15.4622395833333
517,-108.0322265625,43.9453125,970.611572265625,0.708935632123086,0.697546107060925,0,673.7060625,401.06203125,68.4814453125,0,0,0,0,0,0,0,0,0
518,-101.954142252609,64.0360514322862,953.420003255211,0.7084829251752,0.670733506984385,0,634.562166666671,392.700187500005,53.2836914062507,0,0,0,0,0,0,0,0,0
519,-92.8751627604167,77.3111979166667,930.887858072917,0.707189209164473,0.643228276155782,0,596.842458333333,384.562177083333,39.6728515625,0,0,0,0,0,0,0,0,0
520,-110.77880859375,85.906982421875,898.74267578125,0.705340912983564,0.61596841121608,0,547.2411875,372.4975625,48.095703125,22.2015380859375,-8.6212158203125,232.5439453125,0.437681237208263,1.02922925685403,0,240.84471875,-102.4169921875,-20.69091796875
521,-101.318359375007,93.8669840494632,805.918375651057,0.705275583007543,0.590815332432221,0,474.202479166673,333.740229166678,38.1266276041775,34.2305501302097,-37.9435221354161,300.038655598938,0.432534597022431,1.01840459158707,0,308.797197916652,-128.682455729164,-48.3194986979119
522,-78.0487060546875,88.1449381510417,661.977132161458,0.707313963536311,0.567291920363424,0,376.953125,272.481291666667,24.0275065104167,60.577392578125,-63.2222493489583,424.906412760417,0.429969600746394,1.00202828347365,0,428.995770833333,-181.742348958333,-85.9985364583333
523,-68.2830810546875,84.7625732421875,475.311279296875,0.705807007349349,0.543598408695381,0,257.8125,196.411140625,18.85986328125,72.174072265625,-103.45458984375,623.1689453125,0.427200549531282,0.998966994864367,0,620.7275625,-266.84571875,-114.8681640625
524,-57.9833984374984,74.2594401041645,325.978597005217,0.702478468781627,0.525374805354697,0,167.561848958326,136.230468750005,22.5219726562493,98.1648763020912,-121.103922526033,797.119140624984,0.423483635112054,0.986945346209755,0,783.447249999997,-338.745125000001,-149.129239583342
525,-49.1587320963542,53.8380940755208,202.280680338542,0.704838921747118,0.532091447050679,0,107.096354166667,84.1878255208333,28.6865234375,100.911458333333,-114.796956380208,875.956217447917,0.421386722651775,0.964514102204795,0,839.843729166667,-368.408197916667,-144.856770833333
526,-41.19873046875,37.2314453125,127.105712890625,0.711238410538904,0.55572968385361,0,70.4345703125,51.57470703125,31.25,102.615356445313,-85.9832763671875,894.775390625,0.419863542488413,0.939112380965096,0,837.890625,-375.61034375,-141.479484375
527,-40.0034586588553,18.0562337239581,74.3611653645822,0.712846557817324,0.597378247799979,0,46.1832682291606,29.7444661458394,38.6759440104165,108.79516601563,-66.9860839843644,911.763509114584,0.417987817465242,0.914403722930258,0,833.943708333347,-380.676270833332,-129.109700520843
528,-46.69189453125,6.43412272135417,10.3251139322917,0.715159055869913,0.950214144084271,0,18.5546875,4.13004557291667,52.7750651041667,101.598103841146,-68.7917073567708,970.662434895833,0.416510786375249,0.890876641796761,0,860.839833333333,-403.727229166667,-126.0986328125
529,-44.5556640625,18.0816650390625,9.613037109375,0.665038503737738,1.39392366671182,0,19.53125,4.5166015625,42.1142578125,106.50634765625,-63.78173828125,997.772216796875,0.415468976445298,0.868279257381323,0,867.797875,-414.917,-127.380375
530,-46.8444824218742,16.1488850911366,10.9863281249951,0.675829646176679,1.45345022326501,0,19.1243489583264,5.6762695312461,45.4305013020888,109.303792317702,-35.6801350911488,985.870361328114,0.41446475783091,0.840837921708352,0,831.542958333323,-409.139010416662,-120.585122395826
531,-40.283203125,12.969970703125,12.054443359375,0.698358225766381,1.37295605756399,0,15.9505208333333,3.15348307291667,40.6901041666667,105.845133463542,-20.4976399739583,945.383707682292,0.413684616451108,0.810323579275153,0,762.451166666667,-391.805020833333,-101.806640625
532,-38.14697265625,9.3841552734375,12.969970703125,0.703760654933448,1.35991926326183,0,14.404296875,3.23486328125,39.97802734375,104.827880859375,-10.07080078125,952.911376953125,0.413653208853086,0.783670749854267,0,746.4599375,-394.2260625,-99.54834375
533,-38.1978352864556,12.6393636067641,17.1407063801959,0.692597435582513,1.36595932736684,0,18.2698567708303,5.31005859374545,40.8732096354184,104.44641113281,9.15527343748699,976.257324218752,0.413457517083928,0.75510500119517,0,739.786791666655,-405.456552083327,-86.2630208333316
534,-38.6810302734375,14.8264567057292,15.716552734375,0.70328127902681,1.3364129052998,0,19.4905598958333,5.45247395833333,36.2345377604167,108.846028645833,25.7364908854167,1018.72762044271,0.413272097430656,0.72567422602415,0,738.444,-421.73259375,-80.8308932291667
535,-37.4603271484375,15.1824951171875,14.95361328125,0.71504699976769,1.39707268623281,0,21.3623046875,6.16455078125,36.19384765625,104.827880859375,44.7845458984375,1021.42333984375,0.41350963060847,0.696840024389049,0,712.036125,-421.99709375,-66.2841796875
536,-32.0688883463528,10.9354654947911,10.6302897135444,0.72583729725097,1.34558901064028,0,14.892578125,4.41487630207965,34.4238281249987,100.758870442708,62.4338785807197,992.991129557285,0.413908781637519,0.670105237779487,0,667.724604166661,-411.11247916667,-55.2775065104236
537,-28.2796223958333,8.23974609375,13.73291015625,1.12010000610352,0,0,18.06640625,4.78108723958333,30.1106770833333,96.1049397786458,73.4710693359375,932.31201171875,0.414511052136372,0.640871143572591,0,600.260416666667,-386.31184375,-44.7998046875
538,0,0,0,0.73485881704248,1.21963623131753,0,0,0,0,90.4083251953125,85.0677490234375,889.58740234375,0.416007674141513,0.613597733304598,0,546.5088125,-370.5444375,-33.02001953125
539,-7.24792480476475,3.48409016930797,3.25520833336803,1.12010000610352,0,0,4.06901041671003,1.77001953126887,7.81250000008327,90.8152262369794,98.7497965494835,902.608235677087,0.417599328226417,0.590532848864795,0,531.494145833349,-376.607270833337,-25.1464843750007
540,-21.8963623046875,10.8083089192708,223.032633463542,0.656827566934159,0.95770649521046,0,213.134760416667,104.146322916667,21.78955078125,92.6462809244792,112.457275390625,867.106119791667,0.420146112278413,0.566771079684916,0,488.199875,-364.868166666667,-18.8395182291667
541,-26.397705078125,-72.7081298828125,591.888427734375,0.656335123249664,0.96121560755062,0,567.3828125,276.245125,65.0634765625,79.7271728515625,73.8525390625,677.642822265625,0.42605732998979,0.570082231179066,0,388.18359375,-288.391125,-27.16064453125
542,-92.9260253906169,-101.216634114589,933.176676432289,0.664548137155251,0.954099736739277,0,888.753249999992,425.109874999994,143.595374999998,55.7708740234375,24.0580240885566,420.277913411477,0.431882034054272,0.595834232306193,0,250.976567708355,-181.193031250008,-33.5489908854119
543,-141.194661458333,-94.5790608723958,924.123128255208,0.673089467567882,0.939555346159098,0,868.652333333333,415.384927083333,189.270015625,38.6555989583333,54.2195638020833,305.531819661458,0.423710523715967,0.600859994438964,0,177.693677083333,-131.164557291667,-8.07698583984375
544,-106.582641601563,-66.070556640625,755.462646484375,0.674823587042461,0.918066053554063,0,689.8193125,342.10203125,140.25878125,31.280517578125,62.4847412109375,229.18701171875,0.412252095579013,0.60160430460144,0,141.11328125,-95.886234375,-3.72314453125
545,-60.4502360026183,-42.7754720051991,772.247314453128,0.668699305319304,0.895666479741504,0,691.975916666665,351.03352083333,77.9012031250106,17.9799397786423,38.7827555338593,53.6092122395904,0.410873588623327,0.594384578315015,0,36.7838541666723,-22.196451822921,0.935872639977428
546,-71.1313883463542,-40.1814778645833,957.895914713542,0.664880790893671,0.871766273038121,0,835.042333333333,436.645510416667,86.0799114583333,0,0,0,0,0,0,0,0,0
547,-96.435546875,-53.4820556640625,1155.70068359375,0.664916181387664,0.849473299595134,0,985.1074375,529.96825,115.417484375,0,0,0,0,0,0,0,0,0
548,-89.8996988932392,-39.8254394531217,1125.03051757814,0.66644212065908,0.830226689495234,0,935.01787500001,512.247718750015,99.934895833329,0,0,0,0,0,0,0,0,0
549,-71.0042317708333,-22.1506754557292,921.173095703125,0.669953320131124,0.818025213388236,0,752.929666666667,415.018729166667,74.2390989583333,0,0,0,0,0,0,0,0,0
550,-58.89892578125,-14.190673828125,798.492431640625,0.673337109557792,0.810422922925934,0,641.235375,356.4453125,62.5,0,0,0,0,0,0,0,0,0
551,-51.3966878255328,-13.6311848958412,811.767578125008,0.676147764753301,0.794864630442736,0,644.571958333336,360.209135416673,55.4809570312637,0,0,0,0,0,0,0,0,0
552,-65.5364990234375,-11.749267578125,892.181396484375,0.678789585047436,0.771902151260935,0,685.546875,390.543625,66.162109375,0,0,0,0,0,0,0,0,0
553,-77.056884765625,13.427734375,1013.18359375,0.677258763132515,0.740155461812486,0,747.9248125,445.1904375,58.349609375,0,0,0,0,0,0,0,0,0
554,-77.2857666015544,38.5793050130092,1113.68815104165,0.676128735963725,0.707764892409082,0,788.085937499991,492.24853125,41.9514973958303,0,0,0,0,0,0,0,0,0
555,-79.5745849609375,51.7781575520833,1085.56111653646,0.677022180416685,0.68516335937273,0,743.530270833333,480.082197916667,34.85107421875,0,0,0,0,0,0,0,0,0
556,-76.9805908203125,58.8226318359375,1011.04736328125,0.678127900496924,0.665134319355631,0,671.264625,445.1904375,26.9775390625,0,0,0,0,0,0,0,0,0
557,-84.3302408854104,62.5610351562337,972.137451171883,0.678057102619805,0.645330441600676,0,626.424145833337,427.124041666663,31.0872395833388,0,0,0,0,0,0,0,0,0
558,-78.2521565755208,72.7081298828125,973.052978515625,0.678021392424164,0.623152090498246,0,607.82875,428.64990625,20.8943684895833,0,0,0,0,0,0,0,0,0
559,-71.563720703125,90.9423828125,963.287353515625,0.678589833582727,0.599271552665749,0,577.7588125,425.04884375,6.71386767578125,0,0,0,0,0,0,0,0,0
